Branch_Code,DEFOBCS,DEFOPENS,DEFRNT1S,DEFRNT2S,DEFRNT3S,DEFROBCS,DEFRSCS,DEFRSEBCS,DEFRVJS,DEFSCS,DEFSEBCS,DEFSTS,EWS,GNT1H,GNT1O,GNT1S,GNT2H,GNT2O,GNT2S,GNT3H,GNT3O,GNT3S,GOBCH,GOBCO,GOBCS,GOPENH,GOPENO,GOPENS,GSCH,GSCO,GSCS,GSEBCH,GSEBCO,GSEBCS,GSTH,GSTO,GSTS,GVJH,GVJO,GVJS,LNT1H,LNT1O,LNT1S,LNT2H,LNT2O,LNT2S,LNT3H,LNT3O,LNT3S,LOBCH,LOBCO,LOBCS,LOPENH,LOPENO,LOPENS,LSCH,LSCO,LSCS,LSEBCH,LSEBCO,LSEBCS,LSTH,LSTO,LSTS,LVJH,LVJO,LVJS,MI,ORPHAN,PWDOBCH,PWDOBCS,PWDOPENH,PWDOPENS,PWDRNT1H,PWDRNT1S,PWDRNT2H,PWDRNT2S,PWDRNT3S,PWDROBCH,PWDROBCS,PWDRSCH,PWDRSCS,PWDRSEBCH,PWDRSEBCS,PWDRSTH,PWDRSTS,PWDRVJH,PWDRVJS,PWDSCH,PWDSCS,PWDSEBCS,TFWS
629324210,,,,,,,,,,,,,116106.56,144575.89,161614.0,,112959.83,114178.06,,109045.92,,,129634.18,146174.81,,102077.57,131125.45,,142189.31,144203.06,,121544.0,159199.0,,,,,124442.77,149139.68,,122230.0,,,,,,,,,115566.97,128789.31,,89372.53,112383.75,,124079.29,106677.6,,119213.0,167082.0,,,,,128829.0,72646.0,,,,,,155780.0,,,,,,,,,,,,,,,,,,,,68020.03
629329310,,,,,,,,,,,,,162118.76,,,,96021.12,163529.0,,,,,173491.0,173072.0,,140336.33,151897.03,,,179424.0,,174434.0,174835.0,,,,,,84099.0,,,,,169591.0,140011.0,,,,,173502.0,167286.0,,142782.59,149804.18,,,,,,175931.0,,,,,82775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,64506.0
629337210,,,,,,,,,,,,,151596.03,,141905.0,,141728.42,,,,,,151213.88,151290.22,,127987.03,159458.9,,161158.35,156037.17,,168389.0,165861.0,,,,,150968.76,130345.22,,,,,,163940.0,,,,,149742.12,145325.0,,124803.09,128740.06,,126249.38,121543.0,,129164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100991.67
629361210,,,,,,,,,,,,,166023.2,170876.0,,,153345.0,,,,,,178606.0,178337.0,,138850.2,149926.29,,,173918.0,,168019.0,,,,,,,,,,,,,,,,,,164487.0,,,126680.33,152753.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82046.0
629819110,,174193.0,,,,,,,,,,,157193.39,,,,85097.0,95936.28,113280.0,68680.0,,,127216.21,64063.0,121844.0,128916.87,101182.01,99122.0,130603.97,94466.84,148469.0,,,113137.0,87616.0,64184.0,177022.0,110441.26,54170.0,121228.0,,,119808.0,,,153593.0,134660.0,,,,,136631.0,125045.79,112672.64,110430.0,,,174493.0,,,140252.0,,,,,,147747.0,,,,,,175490.0,,,,,,,,,,,,,,,,,,,45183.78
629821910,,132325.9,156895.0,,,,,,,,,,122419.73,88041.36,76455.0,90307.0,77872.51,81834.57,86830.0,92237.97,,111046.0,79843.36,60612.19,85103.0,66855.74,54135.58,74452.0,114733.52,72880.09,102767.0,,,88772.0,,,,108888.03,108264.0,109094.0,56548.0,,72547.0,,,76675.0,,,,72564.23,64156.73,80369.0,68760.26,54756.58,71805.0,122152.0,89739.36,121694.0,,,86936.0,,,,,,129916.0,,,,,,,,,,,,,,,,,,,,,,,,,56665.48
629824510,76506.98,51800.6,,,59364.0,56340.79,110867.6,,,163472.0,60603.0,,50130.11,59033.53,33340.46,47045.0,39723.53,24452.04,40122.0,35710.84,29689.21,37491.0,36799.73,28410.54,36239.0,32714.09,27190.76,34172.0,73923.54,37886.2,56592.0,,,36804.0,124159.95,99246.31,169472.0,62066.28,38715.12,54034.0,64488.26,,39869.0,37335.69,41553.0,40884.0,41527.0,,32602.0,37359.52,29253.25,34692.0,32225.3,27131.71,32357.0,71603.79,42513.58,60910.0,,,37137.0,102712.0,116197.48,,66260.71,,75785.0,,,,,,71221.0,,,,,,,,,,,,,,,,,,,25005.86
629824610,97321.0,68692.61,,,,73676.39,,82221.0,,,133726.0,,65531.5,58086.43,33262.18,47324.0,40763.83,33083.42,49733.0,37586.17,36641.1,48340.0,39525.46,31284.42,43385.0,37603.77,30578.84,41268.0,82964.89,42084.62,66521.0,,,44895.0,139335.0,94610.08,,62873.07,43751.38,58585.0,53213.0,,52528.0,45460.02,,43426.0,38258.0,,47998.0,39381.95,32423.05,43225.0,33384.27,31344.76,40478.0,82532.0,47740.26,72401.0,,,43380.0,103209.0,,,106875.6,,94673.0,,,,,123445.0,,,,,,,,,,,,,,,,,,,,32811.62
629829310,,114177.99,,,,,,,,,,,145403.88,111954.28,84282.0,115466.0,102892.7,99621.34,105429.0,94800.0,96564.34,87980.0,105377.2,93255.03,95178.0,89686.77,77445.62,85518.0,116480.97,99845.58,117752.0,,,98794.0,,100047.0,,109074.36,80751.0,119046.0,,,,98836.6,,104258.0,,,125804.0,97913.24,79983.7,93320.0,84050.85,76073.06,81533.0,127780.91,88911.7,145196.0,,,86708.0,,,,92574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,73338.05
629837210,122265.0,109970.21,,,,122180.0,,,,,,,83394.55,76886.79,73784.38,71616.0,70481.0,55334.52,57560.0,76549.06,53566.0,63871.0,67185.71,52454.46,56236.0,61687.67,48624.53,54185.0,115213.69,69279.8,79992.0,,,60206.0,,,,106216.17,58273.58,67576.0,79884.0,,67684.0,71754.8,65698.5,,,,,61931.06,53568.68,55789.0,58362.09,52015.22,53643.0,98861.41,79942.57,85532.0,,,56755.0,,,,83660.04,,69140.0,,,,,,,,,,,,,,,,,,,,,,,,,47091.27
629861210,,150801.1,,,,,,,,,,,155385.14,122033.0,74806.0,111166.0,127748.83,130765.34,123399.0,106313.2,,108974.0,133177.5,122753.04,116796.0,113964.64,118007.88,106253.0,132610.76,131732.24,137216.0,,,133105.0,,68008.0,,73808.0,68576.0,143374.0,,,143690.0,,,140608.0,,123168.0,141209.0,141003.0,,125262.0,115593.72,122053.72,102150.0,,,152918.0,,,110591.0,,,,,,,,,,,54057.0,,,,,,,,,,,,,,,,,,,,75352.25
629884410,,164743.24,,,,,,,,,,,112724.1,72671.0,,72749.0,64195.0,,70837.0,,,91168.0,67428.0,51376.0,67958.0,58332.0,44424.0,61132.0,114603.0,69945.0,87296.0,,,68282.0,,,,,,91565.0,,,68430.0,,,84586.0,79266.0,,85192.0,66788.0,54842.0,63524.0,51630.0,52060.0,59773.0,111609.0,,110414.0,,,65811.0,,,,114197.0,,123711.0,,,,,,,,,,,,,,,,,,,,,,,,,48896.88
629892110,126426.0,95298.28,,,,121076.08,,,,,,,80552.78,,,69806.0,42814.0,,52643.0,45830.0,,54199.0,47315.0,35318.0,51343.0,42665.0,34598.0,47530.0,85505.0,42031.0,72583.0,,,53722.0,,,,,52348.0,67787.0,118779.0,,67549.0,,,60051.0,,,72393.0,51324.0,,50172.0,48586.0,36639.0,48210.0,83745.0,58404.0,78176.0,,,51614.0,,,,,,88782.0,,,,,,174820.0,,,,,,,,,,,,,,,,,,,38871.96
629899510,108090.0,82664.01,,121135.0,,,,,,179254.0,164960.0,,68770.35,68027.15,34770.0,57568.0,46367.75,49029.9,52177.0,47994.46,45312.0,49849.0,41424.31,31774.07,46016.0,37644.03,31019.59,43187.0,68076.1,42063.61,69237.0,,,48099.0,,,156094.0,92583.94,,64929.0,,,60919.0,,,42984.0,,,71314.0,44423.12,36418.91,48292.0,42510.19,34326.73,41795.0,62406.52,58363.0,74860.0,,,46038.0,88294.0,,,,,83908.0,,,,,,,,,,,,,,,,,,,,,,,,,32986.92
630319110,,104892.0,,,,,,,,,,,147592.48,,,,173240.0,173093.0,,,173251.0,,139193.46,,,130169.69,144961.54,,154456.06,,,160795.0,,,,,,,,,,172695.0,,,,,,,,170525.0,,,149601.72,134472.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38613.0
630324210,,115536.98,,,,,,,,,,,101375.64,93747.82,65337.0,,69521.2,96090.2,,153861.0,,,78514.05,94221.0,,62436.14,68516.79,,91011.01,89908.93,,82678.0,,,,151592.0,,65507.72,139167.0,,,,,55062.0,,,,,,66317.44,69848.34,,52882.64,41059.73,,80269.99,76849.0,,,124957.0,,,,,71850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,47307.0
630337210,,132214.08,,,,,,,,,,,122633.12,89350.0,102395.0,,118792.94,109013.0,,,,,142550.42,114817.21,,97955.45,109393.9,,141057.61,160102.7,,121209.0,103066.0,,,,,123682.52,113680.0,,,,,113627.0,,,,,,142535.5,101644.0,,93873.33,116609.96,,130966.38,143235.54,,110077.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66032.75
630361210,,131348.0,,,,,,,,,,,151584.32,,,,160957.0,,,169689.0,,,176340.0,,,118897.12,150689.03,,179387.0,177509.0,,153451.0,150336.0,,,,,,,,,,,,,,,,,,,,145835.42,131925.37,,,,,,176140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630399510,,165327.0,,,,,,,,,,,149645.0,139085.0,,,109963.0,,,,,,136832.0,116525.0,,89344.0,99335.0,,165995.0,146941.0,,97994.0,150613.0,,,142450.0,,,91483.0,,,,,118009.0,,,,,,103594.0,82517.0,,83952.0,69548.0,,93274.0,104010.0,,95459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62973.0
630419110,,,,,,,,,,,,,149409.12,,,,,,,,,,162980.0,,,131191.4,140452.9,,174589.0,,,,,,,,,,,,,,,,,,,,,,,,134416.68,175339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630424210,,,,,,,,,,,,,116892.44,95416.22,,,105024.49,77055.66,,100994.46,,,109486.56,135629.66,,86900.97,108451.4,,123435.76,129721.88,,125547.0,118935.0,,,,,103656.68,,,51666.0,,,94799.8,,,,,,91164.16,105618.0,,69040.26,51904.16,,122039.69,154686.41,,93086.0,,,98866.0,,,,,,,,,,50673.0,,,,,,,,,,,,,,,,,,,,72862.61
630429310,,,,,,,,,,,,,145680.0,,,,,,,,,,158269.0,131764.0,,143534.0,87232.0,,175592.0,,,165374.0,,,,,,,,,,,,,,,,,,,,,143921.0,144414.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110027.0
630437210,,,,,,,,,,,,,98079.94,121153.0,154102.0,,122823.0,148238.0,,,,,165283.0,173889.0,,115153.63,111376.69,,136679.48,151688.9,,130258.0,134453.0,,,,,,,,,,,,,,,,,138684.0,125762.0,,120054.85,141862.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93501.84
630461210,,,,,,,,,,,,,160624.0,172258.0,,,150342.0,,,,,,155874.0,,,129497.09,80668.47,,,,,143151.0,,,,,,,,,,,,,,,,,,,,,156857.0,170122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630492110,,,,,,,,,,,,,133073.71,150488.54,,,124323.96,134481.78,,,,,162781.44,143299.74,,107597.75,120422.16,,147595.2,146223.0,,174092.0,177143.0,,,,,131028.0,,,131901.0,145057.0,,102492.0,,,,,,146221.34,143485.0,,90407.85,125425.15,,111147.72,114370.0,,144377.0,148316.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102010.38
630492610,,129122.0,,,,,,,,,,,154412.01,,,,,,,,,,,,,155895.0,99458.21,,168959.0,,,,,,,,,,,,,,,,,,,,,,,,146971.77,134825.94,,,,,130031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90991.0
630519110,,,,,,,,,,,,,,,,,,,,,,,,,,142994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,50088.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630524210,,,,,,,,,,,,,130313.05,,,,,,,,,,84240.0,93857.0,,158248.18,159397.15,,108783.96,108611.0,,,,,,,,,,,,,,,,,,,,,154960.0,,152987.07,135843.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59710.0
630524610,,,,,,,,,,,,,114938.9,,,,71705.0,,,,,,162471.29,81858.38,,152121.4,108615.56,,70254.0,121923.18,,,,,,,,,,,,,,,,,,,,165994.0,135460.0,,118130.29,94617.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63236.0
630537210,,,,,,,,,,,,,114757.0,,,,,,,,,,,,,160341.28,97736.0,,,,,,,,,,,,,,,,,,,,,,,,,,142632.72,102587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630561210,,,,,,,,,,,,,,,,,,,,,,,,,,167745.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630719110,,,,,,,,,,,,,101780.66,,,,,,,,,,,74621.0,,110442.13,89253.24,,,88530.0,,,,,,,,,,,,,,,,,,,,,,,50121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54096.0
630724510,76226.0,49082.66,,,,77056.64,,,,,,,52895.25,55068.57,36502.24,,45614.74,41038.81,,41314.3,27473.0,,38990.9,31054.2,,36590.7,26731.4,,75437.05,51449.05,,52325.0,,,103962.42,95301.0,,64242.37,38130.94,,43696.0,,,44113.0,,,53359.84,,,36668.55,34259.65,,29628.19,33036.83,,72058.45,46867.16,,43814.0,37612.0,,93437.0,,,133603.36,,,,,,,,,,,,,,,,,,,,,,,,,,,31836.38
630724610,,66087.5,,,,,,,,,,,57214.86,60367.37,,,50064.79,,,,,,42382.43,35201.22,,40460.16,32514.32,,78342.78,50230.45,,55050.0,39779.0,,87193.0,,,51406.52,62171.15,,86448.0,,,55683.0,,,,,,40589.39,40940.11,,39889.92,39128.13,,92912.84,,,62910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31906.75
630737210,,84699.24,,,,,,,,,,,79467.1,81339.84,76986.0,,78316.51,83405.0,,73947.52,65767.0,,65480.97,52589.5,,58679.93,44204.03,,105255.94,78795.78,,77146.0,51687.0,,,,,102013.13,,,,,,74790.0,,,,,,63791.46,58349.05,,57128.01,51352.47,,91541.2,70033.0,,70482.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50657.51
630760210,,,,,,,,,,,,,129916.05,84177.0,,,130473.0,112664.24,,95389.02,125652.0,,149987.32,105607.94,,112226.75,87077.43,,150216.8,109222.0,,,146358.0,,,,,153572.0,,,,,,,,,,,,167075.0,179405.0,,138292.82,137695.0,,,170970.0,,,98578.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52727.0
630761210,,,,,,,,,,,,,109534.8,,,,,,,,,,,,,114123.31,100141.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33367.0
630819110,,,,,,,,,,,,,158588.93,,,,,,,,,,172100.0,175068.0,,144750.6,148427.22,,,,,,,,,,,,175554.0,,,,,,,,,,,,,,138189.65,164986.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630824510,,131027.0,,,,,,,,,,,82933.88,117340.38,127398.0,,77621.66,98979.56,,92874.96,,,93087.37,106116.66,,77039.86,87549.23,,123643.04,116663.7,,101862.0,104975.0,,,,,105967.06,120597.0,,,,,,,,135940.0,,,76575.95,99618.58,,70363.48,96246.72,,110145.92,132324.83,,74917.0,120460.0,,,,,,,,,,,,131373.62,,,,,,,,,,,,,,,,,,,,56473.76
630837210,,,,,,,,,,,,,138253.7,114802.0,,,114718.09,100232.0,,,,,128034.74,147792.52,,109849.93,142018.61,,155667.53,165785.42,,133860.0,166397.0,,,,,118295.88,131560.08,,,,,154509.62,,,,,,109799.37,128804.12,,104069.97,103279.39,,132326.46,,,164089.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94056.14
630861210,,,,,,,,,,,,,160955.56,,,,,,,,,,179021.0,175462.0,,154740.3,155021.9,,,,,,176137.0,,,,,,,,,,,,,,,,,,,,161332.1,156214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631024210,67544.0,35851.0,,,,,,47255.0,,,72106.0,,61811.0,37334.0,,,36246.0,31995.0,,35236.0,30703.0,,34147.0,27192.0,,30999.0,24644.0,,67331.0,40234.0,,36786.0,26705.0,,178627.0,172916.0,,101200.0,,,74454.0,,,35491.0,39429.0,,,,,30854.0,31420.0,,26985.0,29105.0,,73095.0,51667.0,,35331.0,,,151473.0,,,,38766.0,,,,,,110200.0,,,,,,,,,,,,,,,,,,,,27136.0
631024510,59909.76,36454.69,,,,39453.85,123563.48,,,140462.0,52766.0,,39544.08,40478.45,27375.47,,29961.87,26360.02,,32524.53,32111.03,,26522.46,21873.38,,24145.92,20953.63,,55255.37,39480.07,,29709.0,25827.0,,135421.62,62561.0,,48933.41,26342.53,,45688.58,,,29293.7,,,34401.0,,,25940.29,25220.27,,23971.76,23990.7,,56319.28,48313.2,,31685.0,25954.0,,113242.0,123992.0,,78371.85,33402.0,,,,,,120623.0,,,,,,,,,,,,,,,,,,,,17538.81
631024610,68914.0,44162.48,,,,70904.62,,,,,,,45606.47,41331.91,34619.0,,30871.84,29576.0,,33891.85,,,30580.76,23470.37,,28559.55,23039.54,,63959.16,41364.99,,36472.0,27747.0,,116410.0,,,61632.44,35037.98,,67433.0,,,,32745.0,,31986.0,,,30666.27,27156.71,,27962.81,25713.0,,62121.01,52165.99,,32835.0,28279.0,,,,,93226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,21439.26
631037210,82996.0,70507.64,,,,,,,,,,,72296.67,62868.17,,,47749.22,50192.0,,58510.9,,,42689.68,36577.48,,38544.88,35834.51,,83305.79,49480.36,,59837.0,38500.0,,,,,100318.64,,,,62807.0,,41587.0,,,83982.0,87652.0,,41125.27,36576.48,,37441.59,36270.99,,91840.9,71642.0,,49975.0,35526.0,,,,,,109876.0,,,,,,,,,,,,,,,,,,,,,,,,,,31046.15
631061210,,64281.98,,,,,,,,,,,116326.32,77179.0,,,78153.0,106070.0,,121803.0,,,108149.8,105261.07,,81552.15,85495.96,,112003.0,126202.64,,130676.0,127730.0,,,,,123561.0,111682.0,,106833.0,,,98022.9,,,,,,111925.0,,,93846.0,98421.35,,132156.9,,,94149.0,,,,,,109719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,64584.3
631091310,,62346.0,,,,,,,,,,,68844.0,47687.0,,,37249.0,,,46637.0,,,36262.0,27719.0,,33214.0,24948.0,,66657.0,53684.0,,38380.0,,,128949.0,,,108488.0,,,,,,,,,,,,36998.0,30487.0,,31262.0,27493.0,,79822.0,58713.0,,43203.0,30870.0,,155334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27554.0
631099510,72217.0,66135.0,,,,,,,,,,,92217.0,50855.0,30264.0,,36901.0,,,,34548.0,,36496.0,29907.0,,34837.0,28626.0,,71148.0,53907.0,,46093.0,31804.0,,,93450.0,,108168.0,,,,,,41892.0,44812.0,,,,,37115.0,33745.0,,34669.0,29668.0,,62037.0,,,43097.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28249.0
631124510,56816.88,47744.52,,,,70584.94,,,,,103115.0,,46522.9,49765.87,41220.83,,41397.98,28922.48,,39464.79,32165.0,,36252.79,27052.52,,33264.2,25708.99,,54753.75,38762.46,,37494.0,29446.0,,157412.92,95983.0,,57683.19,34415.82,,40231.49,33682.0,,41206.38,27018.0,,61449.86,,,36128.15,27143.91,,29573.11,26561.23,,72559.62,43968.44,,34923.0,28858.0,,177815.0,,,80258.8,64421.0,,,,,,,,,,,,,,,,,,,,,,,,,,23185.14
631124610,72434.0,58419.96,,,,72993.0,100299.0,,,,,,54520.47,53294.45,62979.0,,44776.12,31939.04,,39801.59,34458.06,,39697.74,29611.42,,38236.56,28353.8,,69388.33,43615.4,,47295.0,31237.0,,,,,72880.42,,,71436.0,61762.0,,46018.42,,,41045.0,,,38768.1,30266.06,,37314.91,27930.09,,79492.13,47201.52,,48454.0,30682.0,,,,,49753.0,64265.0,,,,,,,,,,,,,,,,,,,,,,,,,,25452.03
631129310,,154141.0,,,,,,,,,,,130846.49,142395.3,87505.0,,110466.75,85208.0,,111366.47,97753.0,,106712.54,76759.27,,99702.63,72113.09,,127665.03,89559.74,,118056.0,76102.0,,,,,118075.0,126475.4,,,,,121584.0,,,,,,99662.1,115461.1,,97722.26,78043.83,,122311.17,97478.0,,111514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64393.7
631137210,,77158.96,,,,92812.0,,,,,,,60237.5,95216.97,,,64844.82,59698.73,,62207.06,,,61347.48,39735.35,,53647.3,38238.4,,99821.73,62466.37,,64474.0,42012.0,,149122.0,,,114883.17,54084.58,,71594.0,,,55163.0,66305.0,,,,,52894.34,39662.12,,49230.06,36658.95,,90764.67,71736.56,,64083.0,45054.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31904.02
631161210,,,,,,,,,,,,,113577.5,149621.0,105492.0,,140834.64,,,,122351.0,,132366.5,105800.0,,115486.65,102330.7,,168006.4,134587.0,,165556.0,99093.0,,,,,154704.0,147922.0,,,,,119008.0,140869.0,,118448.0,,,146267.0,108777.0,,123713.84,104973.89,,168983.0,103095.0,,149940.0,,,,,,150140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
631319110,,,,,,,,,,,,,130576.0,,,,,,,,,,,,,153401.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631324510,,77077.82,,,,,,,,,,,137683.77,106983.52,,,127963.12,85089.0,,129022.0,84435.0,,150432.03,87209.26,,116577.78,69788.68,,161927.58,89674.88,,155937.0,104106.0,,,108939.0,,143986.05,,,,,,,,,,,,104227.14,115268.52,,96624.75,55839.84,,122069.0,,,,,,,,,,,,,,,,80282.0,,,,,,,,,,,,,,,,,,,,65192.6
631329310,,,,,,,,,,,,,124886.81,,,,,,,,,,,,,158252.88,,,,,,,,,,,,,,,,,,,,,,,,,,,133602.14,159609.0,,,,,,,,,,,174392.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
631337210,,,,,,,,,,,,,146641.47,,,,,85116.0,,,,,162252.0,,,133165.85,109478.86,,,176910.0,,,118848.0,,,,,98322.0,,,,,,,,,,,,139264.0,83331.0,,158467.61,73156.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87736.0
631356710,,,,,,,,,,,,,61978.0,,,,,,,,,,,,,87802.0,67928.0,,,,,,,,,,,,,,,,,,,,,,,,,,,64841.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91235.0
631361210,,,,,,,,,,,,,135142.86,,,,,,,,,,,,,152192.86,144240.66,,,,,,,,,,,,,,,,,,,,,,,,,,146119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631519110,,,,,,,,,,,,,111611.44,,,,,,,,,,,,,164395.15,151299.72,,,,,,,,,,,,,,,,,,,,,,,,,,141785.28,98709.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631524210,,118017.5,,,,,,,,,,,141664.48,132810.57,77708.0,,106572.96,137021.5,,125328.0,,,144456.85,153799.53,,97611.95,118913.01,,154530.85,158841.91,,143201.0,149815.0,,,150033.0,,148320.44,126412.0,,,,,100857.42,,,,,,123328.39,151411.01,,95565.66,134696.88,,134523.2,153346.47,,108881.0,,,,,,,,,,,,,82586.0,,,,,,,,,,,,,,,,,,,,66912.31
631529310,,,,,,,,,,,,,127257.29,,,,,,,,,,167367.0,,,138574.97,147696.64,,,,,,,,,,,,,,,,,170725.0,,,,,,172931.0,,,138106.86,142393.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89385.0
631561210,,,,,,,,,,,,,122642.74,,,,,,,,,,,,,156762.71,147130.79,,,,,,,,,,,,,,,,,,,,,,,,,,151872.0,177311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631584410,,,,,,,,,,,,,113267.0,138664.0,,,,,,,,,151028.0,,,139940.08,150597.56,,140630.0,,,175831.0,,,,,,,,,,,,,,,,,,,,,110817.16,127146.34,,137981.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93728.0
631592110,,,,,,,,,,,,,161215.0,,,,139144.0,,,,,,159482.0,103197.0,,136224.0,64834.0,,168170.0,,,,,,,,,,,,,,,,,,,,,,,,135262.0,148808.0,,,,,139378.0,160547.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52434.0
631719110,,,,,,,,,,,,,128509.98,,,154633.0,,,,,,,,,159155.24,,,98505.72,,,133438.46,,,145938.0,,,,,,,,,,,,,,,,,,141493.0,,,119857.26,,,,,,160085.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34047.0
631724210,150692.0,114650.1,,,,170938.0,90226.0,,,,,,62389.3,,,82863.43,,,70609.28,,,111773.62,,,72795.37,,,56260.61,,,113601.86,,,68781.0,,,,,,112216.46,,,70236.79,,,67966.2,,,,,,64562.93,,,49809.1,,,101085.82,,,57175.0,,,107322.0,,,99117.02,,,,,,128291.18,,,,,,,,,,,,,,,,,,,36581.64
631729310,,,,,,,,,,,,,99244.85,,,122770.83,,,98967.05,,,,,,122352.09,,,94045.33,,,153866.21,,,106427.0,,,,,,113896.04,,,,,,105668.59,,,,,,118744.62,,,88248.42,,,128456.03,,,94266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57185.9
631737210,,,,,,,,,,,,,55064.0,,,,,,,,,,,,85292.0,,,81901.0,,,84823.0,,,,,,,,,,,,,,,76666.0,,,,,,71028.0,,,63771.0,,,83671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35457.0
631761210,,108453.0,,,,,,,,,,,121566.96,,,141132.0,,,134330.05,,,,,,132566.65,,,115276.63,,,153370.9,,,132548.0,,,,,,,,,,,,150027.0,,,,,,142581.0,,,114876.82,,,160369.1,,,127089.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62706.96
631762410,,,,,,,,,,,,,102719.87,,,127623.0,,,127086.56,,,,,,147048.11,,,102501.19,,,152209.78,,,121995.0,,,,,,,,,,,,118358.0,,,,,,150392.99,,,100304.18,,,100803.0,,,107270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53996.63
631784410,,,,,,,,,,,,,81378.03,,,88387.93,,,87119.45,,,,,,94609.72,,,76270.75,,,152224.95,,,85126.0,,,,,,142105.09,,,138084.64,,,79556.45,,,,,,85730.66,,,74250.2,,,144636.06,,,75087.0,,,,,,68914.0,,,,,,67744.0,,,,,,,,,,,,,,,,,,,43996.33
631791610,,171229.0,,,,,,,,,,,102467.76,,,140993.02,,,126397.7,,,,,,132246.34,,,95469.89,,,153964.03,,,111136.0,,,,,,,,,,,,122899.08,,,,,,119728.19,,,92608.32,,,155871.06,,,86916.0,,,,,,,,,,,,92417.0,,,,,,,,,,,,,,,,,,,57483.57
631799510,,133407.31,,,,,,,,,,,62674.21,,,91807.31,,,71949.93,,,,,,76483.47,,,61102.64,,,117669.71,,,72419.0,,,,,,97241.15,,,77169.0,,,,,,,,,67302.11,,,56015.7,,,112428.73,,,69972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40278.13
