branch_code,branch_name,college_code,core_branch
627837810,Electronics Engineering ( VLSI Design and Technology),6278,Electronics and Communication Engineering
632037810,Electronics Engineering ( VLSI Design and Technology),6320,Electronics and Communication Engineering
632537810,Electronics Engineering ( VLSI Design and Technology),6325,Electronics and Communication Engineering
662237810,Electronics Engineering ( VLSI Design and Technology),6622,Electronics and Communication Engineering
679437810,Electronics Engineering ( VLSI Design and Technology),6794,Electronics and Communication Engineering
622257010,Fashion Technology,6222,Textile Technology
303651410,Fibres and Textile Processing Technology,3036,Textile Technology
467993610,Fire Engineering,4679,Civil Engineering
303653410,Food Engineering and Technology,3036,Food Technology
100550310,Food Technology,1005,Food Technology
202150310,Food Technology,2021,Food Technology
250850310,Food Technology,2508,Food Technology
418850310,Food Technology,4188,Food Technology
500350310,Food Technology,5003,Food Technology
602850310,Food Technology,6028,Food Technology
628350310,Food Technology,6283,Food Technology
1400550310,Food Technology,14005,Food Technology
304250410,Food Technology And Management,3042,Food Technology
412326510,Industrial IoT,4123,Internet of Things (IoT)
417426510,Industrial IoT,4174,Internet of Things (IoT)
461326510,Industrial IoT,4613,Internet of Things (IoT)
100224610,Information Technology,1002,Information Technology
110124610,Information Technology,1101,Information Technology
110524610,Information Technology,1105,Information Technology
111424610,Information Technology,1114,Information Technology
111624610,Information Technology,1116,Information Technology
111924610,Information Technology,1119,Information Technology
112124610,Information Technology,1121,Information Technology
112824610,Information Technology,1128,Information Technology
126524610,Information Technology,1265,Information Technology
200824610,Information Technology,2008,Information Technology
202024610,Information Technology,2020,Information Technology
212724610,Information Technology,2127,Information Technology
212924610,Information Technology,2129,Information Technology
213624610,Information Technology,2136,Information Technology
225424610,Information Technology,2254,Information Technology
228224610,Information Technology,2282,Information Technology
263724610,Information Technology,2637,Information Technology
266624610,Information Technology,2666,Information Technology
301224610,Information Technology,3012,Information Technology
302524670U,Information Technology,3025,Information Technology
303324610,Information Technology,3033,Information Technology
303324613K,Information Technology,3033,Information Technology
303524650F,Information Technology,3035,Information Technology
313524610,Information Technology,3135,Information Technology
313924610,Information Technology,3139,Information Technology
314324610,Information Technology,3143,Information Technology
314624610,Information Technology,3146,Information Technology
314724610,Information Technology,3147,Information Technology
314824610,Information Technology,3148,Information Technology
315424610,Information Technology,3154,Information Technology
317524610,Information Technology,3175,Information Technology
317624610,Information Technology,3176,Information Technology
318224610,Information Technology,3182,Information Technology
318324610,Information Technology,3183,Information Technology
318524610,Information Technology,3185,Information Technology
318724610,Information Technology,3187,Information Technology
318824610,Information Technology,3188,Information Technology
318924610,Information Technology,3189,Information Technology
319024610,Information Technology,3190,Information Technology
319324610,Information Technology,3193,Information Technology
319424610,Information Technology,3194,Information Technology
319724610,Information Technology,3197,Information Technology
319824610,Information Technology,3198,Information Technology
319924610,Information Technology,3199,Information Technology
320024610,Information Technology,3200,Information Technology
320324610,Information Technology,3203,Information Technology
320424610,Information Technology,3204,Information Technology
320724610,Information Technology,3207,Information Technology
320824610,Information Technology,3208,Information Technology
320924610,Information Technology,3209,Information Technology
321024610,Information Technology,3210,Information Technology
321124610,Information Technology,3211,Information Technology
321424610,Information Technology,3214,Information Technology
321824610,Information Technology,3218,Information Technology
321924610,Information Technology,3219,Information Technology
322024610,Information Technology,3220,Information Technology
322224610,Information Technology,3222,Information Technology
322324610,Information Technology,3223,Information Technology
325724610,Information Technology,3257,Information Technology
327724610,Information Technology,3277,Information Technology
335324610,Information Technology,3353,Information Technology
342324610,Information Technology,3423,Information Technology
343624610,Information Technology,3436,Information Technology
346024610,Information Technology,3460,Information Technology
347524610,Information Technology,3475,Information Technology
350324610,Information Technology,3503,Information Technology
410424610,Information Technology,4104,Information Technology
411624610,Information Technology,4116,Information Technology
412324610,Information Technology,4123,Information Technology
413424610,Information Technology,4134,Information Technology
413524610,Information Technology,4135,Information Technology
413824610,Information Technology,4138,Information Technology
414224610,Information Technology,4142,Information Technology
414424610,Information Technology,4144,Information Technology
414724610,Information Technology,4147,Information Technology
415124610,Information Technology,4151,Information Technology
416724610,Information Technology,4167,Information Technology
417424610,Information Technology,4174,Information Technology
417724610,Information Technology,4177,Information Technology
428524610,Information Technology,4285,Information Technology
464824610,Information Technology,4648,Information Technology
510824610,Information Technology,5108,Information Technology
510924610,Information Technology,5109,Information Technology
512124610,Information Technology,5121,Information Technology
512424610,Information Technology,5124,Information Technology
512524610,Information Technology,5125,Information Technology
513924610,Information Technology,5139,Information Technology
515124610,Information Technology,5151,Information Technology
515224610,Information Technology,5152,Information Technology
516024610,Information Technology,5160,Information Technology
516124610,Information Technology,5161,Information Technology
516224610,Information Technology,5162,Information Technology
517224610,Information Technology,5172,Information Technology
517724610,Information Technology,5177,Information Technology
525624610,Information Technology,5256,Information Technology
533024610,Information Technology,5330,Information Technology
538024610,Information Technology,5380,Information Technology
539024610,Information Technology,5390,Information Technology
539924610,Information Technology,5399,Information Technology
540124610,Information Technology,5401,Information Technology
543324610,Information Technology,5433,Information Technology
544924610,Information Technology,5449,Information Technology
550924610,Information Technology,5509,Information Technology
600524610,Information Technology,6005,Information Technology
600724610,Information Technology,6007,Information Technology
600724670U,Information Technology,6007,Information Technology
613824610,Information Technology,6138,Information Technology
613924610,Information Technology,6139,Information Technology
614124610,Information Technology,6141,Information Technology
614424610,Information Technology,6144,Information Technology
614524610,Information Technology,6145,Information Technology
614624610,Information Technology,6146,Information Technology
614924610,Information Technology,6149,Information Technology
615524610,Information Technology,6155,Information Technology
615624610,Information Technology,6156,Information Technology
617524610,Information Technology,6175,Information Technology
617724610,Information Technology,6177,Information Technology
617824610,Information Technology,6178,Information Technology
617924610,Information Technology,6179,Information Technology
618224610,Information Technology,6182,Information Technology
618424610,Information Technology,6184,Information Technology
618524610,Information Technology,6185,Information Technology
618724610,Information Technology,6187,Information Technology
620624610,Information Technology,6206,Information Technology
620724610,Information Technology,6207,Information Technology
626524610,Information Technology,6265,Information Technology
627124610,Information Technology,6271,Information Technology
627224610,Information Technology,6272,Information Technology
627324610,Information Technology,6273,Information Technology
627424610,Information Technology,6274,Information Technology
627524610,Information Technology,6275,Information Technology
627624650F,Information Technology,6276,Information Technology
627724610,Information Technology,6277,Information Technology
628224610,Information Technology,6282,Information Technology
628424610,Information Technology,6284,Information Technology
628524650F,Information Technology,6285,Information Technology
629824610,Information Technology,6298,Information Technology
630524610,Information Technology,6305,Information Technology
630724610,Information Technology,6307,Information Technology
631024610,Information Technology,6310,Information Technology
631124610,Information Technology,6311,Information Technology
631924610,Information Technology,6319,Information Technology
662824610,Information Technology,6628,Information Technology
663424610,Information Technology,6634,Information Technology
675424610,Information Technology,6754,Information Technology
676924610,Information Technology,6769,Information Technology
677024610,Information Technology,6770,Information Technology
677224610,Information Technology,6772,Information Technology
679424610,Information Technology,6794,Information Technology
682224610,Information Technology,6822,Information Technology
510846410,Instrumentation and Control Engineering,5108,Instrumentation Engineering
513946410,Instrumentation and Control Engineering,5139,Instrumentation Engineering
600446410,Instrumentation and Control Engineering,6004,Instrumentation Engineering
626946410,Instrumentation and Control Engineering,6269,Instrumentation Engineering
627346410,Instrumentation and Control Engineering,6273,Instrumentation Engineering
627646450F,Instrumentation and Control Engineering,6276,Instrumentation Engineering
1600646410,Instrumentation and Control Engineering,16006,Instrumentation Engineering
100246610,Instrumentation Engineering,1002,Instrumentation Engineering
202046610,Instrumentation Engineering,2020,Instrumentation Engineering
318946610,Instrumentation Engineering,3189,Instrumentation Engineering
346246610,Instrumentation Engineering,3462,Instrumentation Engineering
400446610,Instrumentation Engineering,4004,Instrumentation Engineering
500446610,Instrumentation Engineering,5004,Instrumentation Engineering
516446610,Instrumentation Engineering,5164,Instrumentation Engineering
620746610,Instrumentation Engineering,6207,Instrumentation Engineering
627246610,Instrumentation Engineering,6272,Instrumentation Engineering
628246610,Instrumentation Engineering,6282,Instrumentation Engineering
317625310,Internet of Things (IoT),3176,Internet of Things (IoT)
614925310,Internet of Things (IoT),6149,Internet of Things (IoT)
622288610,Man Made Textile Technology,6222,Textile Technology
1600662710,Manufacturing Science and Engineering,16006,Mechanical Engineering
211661510,Mechanical & Automation Engineering,2116,Mechanical Engineering
213461510,Mechanical & Automation Engineering,2134,Mechanical Engineering
327761510,Mechanical & Automation Engineering,3277,Mechanical Engineering
603661510,Mechanical & Automation Engineering,6036,Mechanical Engineering
626561510,Mechanical & Automation Engineering,6265,Mechanical Engineering
317625910,Mechanical and Mechatronics Engineering (Additive Manufacturing),3176,Mechanical Engineering
640225910,Mechanical and Mechatronics Engineering (Additive Manufacturing),6402,Mechanical Engineering
679725910,Mechanical and Mechatronics Engineering (Additive Manufacturing),6797,Mechanical Engineering
687825910,Mechanical and Mechatronics Engineering (Additive Manufacturing),6878,Mechanical Engineering
100261210,Mechanical Engineering,1002,Mechanical Engineering
101261210,Mechanical Engineering,1012,Mechanical Engineering
110161210,Mechanical Engineering,1101,Mechanical Engineering
110561210,Mechanical Engineering,1105,Mechanical Engineering
110761210,Mechanical Engineering,1107,Mechanical Engineering
111461210,Mechanical Engineering,1114,Mechanical Engineering
111661210,Mechanical Engineering,1116,Mechanical Engineering
111761210,Mechanical Engineering,1117,Mechanical Engineering
111961210,Mechanical Engineering,1119,Mechanical Engineering
112061210,Mechanical Engineering,1120,Mechanical Engineering
112161210,Mechanical Engineering,1121,Mechanical Engineering
112361210,Mechanical Engineering,1123,Mechanical Engineering
112561210,Mechanical Engineering,1125,Mechanical Engineering
112661210,Mechanical Engineering,1126,Mechanical Engineering
112761210,Mechanical Engineering,1127,Mechanical Engineering
113061210,Mechanical Engineering,1130,Mechanical Engineering
118061210,Mechanical Engineering,1180,Mechanical Engineering
118261210,Mechanical Engineering,1182,Mechanical Engineering
126561210,Mechanical Engineering,1265,Mechanical Engineering
126861210,Mechanical Engineering,1268,Mechanical Engineering
127661210,Mechanical Engineering,1276,Mechanical Engineering
200861210,Mechanical Engineering,2008,Mechanical Engineering
202061210,Mechanical Engineering,2020,Mechanical Engineering
211161210,Mechanical Engineering,2111,Mechanical Engineering
211261210,Mechanical Engineering,2112,Mechanical Engineering
211361210,Mechanical Engineering,2113,Mechanical Engineering
211461210,Mechanical Engineering,2114,Mechanical Engineering
212761210,Mechanical Engineering,2127,Mechanical Engineering
212961210,Mechanical Engineering,2129,Mechanical Engineering
213061210,Mechanical Engineering,2130,Mechanical Engineering
213161210,Mechanical Engineering,2131,Mechanical Engineering
213361210,Mechanical Engineering,2133,Mechanical Engineering
213561210,Mechanical Engineering,2135,Mechanical Engineering
213661210,Mechanical Engineering,2136,Mechanical Engineering
213761210,Mechanical Engineering,2137,Mechanical Engineering
213861210,Mechanical Engineering,2138,Mechanical Engineering
225061210,Mechanical Engineering,2250,Mechanical Engineering
225261210,Mechanical Engineering,2252,Mechanical Engineering
225461210,Mechanical Engineering,2254,Mechanical Engineering
250861210,Mechanical Engineering,2508,Mechanical Engineering
251661210,Mechanical Engineering,2516,Mechanical Engineering
252261210,Mechanical Engineering,2522,Mechanical Engineering
253361210,Mechanical Engineering,2533,Mechanical Engineering
264161210,Mechanical Engineering,2641,Mechanical Engineering
301261210,Mechanical Engineering,3012,Mechanical Engineering
301461210,Mechanical Engineering,3014,Mechanical Engineering
303361210,Mechanical Engineering,3033,Mechanical Engineering
303361213K,Mechanical Engineering,3033,Mechanical Engineering
313561210,Mechanical Engineering,3135,Mechanical Engineering
314361210,Mechanical Engineering,3143,Mechanical Engineering
314661210,Mechanical Engineering,3146,Mechanical Engineering
314761210,Mechanical Engineering,3147,Mechanical Engineering
315461210,Mechanical Engineering,3154,Mechanical Engineering
317561210,Mechanical Engineering,3175,Mechanical Engineering
317661210,Mechanical Engineering,3176,Mechanical Engineering
318361210,Mechanical Engineering,3183,Mechanical Engineering
318461210,Mechanical Engineering,3184,Mechanical Engineering
318761210,Mechanical Engineering,3187,Mechanical Engineering
318961210,Mechanical Engineering,3189,Mechanical Engineering
319061210,Mechanical Engineering,3190,Mechanical Engineering
319261210,Mechanical Engineering,3192,Mechanical Engineering
319361210,Mechanical Engineering,3193,Mechanical Engineering
319461210,Mechanical Engineering,3194,Mechanical Engineering
319661210,Mechanical Engineering,3196,Mechanical Engineering
319761210,Mechanical Engineering,3197,Mechanical Engineering
319861210,Mechanical Engineering,3198,Mechanical Engineering
319961210,Mechanical Engineering,3199,Mechanical Engineering
320061210,Mechanical Engineering,3200,Mechanical Engineering
320161210,Mechanical Engineering,3201,Mechanical Engineering
320261210,Mechanical Engineering,3202,Mechanical Engineering
320461210,Mechanical Engineering,3204,Mechanical Engineering
320661210,Mechanical Engineering,3206,Mechanical Engineering
320761210,Mechanical Engineering,3207,Mechanical Engineering
320861210,Mechanical Engineering,3208,Mechanical Engineering
321661210,Mechanical Engineering,3216,Mechanical Engineering
321761210,Mechanical Engineering,3217,Mechanical Engineering
321861210,Mechanical Engineering,3218,Mechanical Engineering
321961210,Mechanical Engineering,3219,Mechanical Engineering
322061210,Mechanical Engineering,3220,Mechanical Engineering
322161210,Mechanical Engineering,3221,Mechanical Engineering
322261210,Mechanical Engineering,3222,Mechanical Engineering
322361210,Mechanical Engineering,3223,Mechanical Engineering
322461210,Mechanical Engineering,3224,Mechanical Engineering
335161210,Mechanical Engineering,3351,Mechanical Engineering
335361210,Mechanical Engineering,3353,Mechanical Engineering
342361210,Mechanical Engineering,3423,Mechanical Engineering
343661210,Mechanical Engineering,3436,Mechanical Engineering
343961210,Mechanical Engineering,3439,Mechanical Engineering
344561210,Mechanical Engineering,3445,Mechanical Engineering
344761210,Mechanical Engineering,3447,Mechanical Engineering
346261210,Mechanical Engineering,3462,Mechanical Engineering
346561210,Mechanical Engineering,3465,Mechanical Engineering
346761210,Mechanical Engineering,3467,Mechanical Engineering
347061210,Mechanical Engineering,3470,Mechanical Engineering
347161210,Mechanical Engineering,3471,Mechanical Engineering
347561210,Mechanical Engineering,3475,Mechanical Engineering
347761210,Mechanical Engineering,3477,Mechanical Engineering
350361210,Mechanical Engineering,3503,Mechanical Engineering
354661210,Mechanical Engineering,3546,Mechanical Engineering
400461210,Mechanical Engineering,4004,Mechanical Engineering
402561210,Mechanical Engineering,4025,Mechanical Engineering
410461210,Mechanical Engineering,4104,Mechanical Engineering
411661210,Mechanical Engineering,4116,Mechanical Engineering
411861210,Mechanical Engineering,4118,Mechanical Engineering
412361210,Mechanical Engineering,4123,Mechanical Engineering
413361210,Mechanical Engineering,4133,Mechanical Engineering
413561210,Mechanical Engineering,4135,Mechanical Engineering
413761210,Mechanical Engineering,4137,Mechanical Engineering
413861210,Mechanical Engineering,4138,Mechanical Engineering
413961210,Mechanical Engineering,4139,Mechanical Engineering
414161210,Mechanical Engineering,4141,Mechanical Engineering
414261210,Mechanical Engineering,4142,Mechanical Engineering
414361210,Mechanical Engineering,4143,Mechanical Engineering
414461210,Mechanical Engineering,4144,Mechanical Engineering
414561210,Mechanical Engineering,4145,Mechanical Engineering
414761210,Mechanical Engineering,4147,Mechanical Engineering
415161210,Mechanical Engineering,4151,Mechanical Engineering
416361210,Mechanical Engineering,4163,Mechanical Engineering
416761210,Mechanical Engineering,4167,Mechanical Engineering
417261210,Mechanical Engineering,4172,Mechanical Engineering
417461210,Mechanical Engineering,4174,Mechanical Engineering
417561210,Mechanical Engineering,4175,Mechanical Engineering
417761210,Mechanical Engineering,4177,Mechanical Engineering
418161210,Mechanical Engineering,4181,Mechanical Engineering
418861210,Mechanical Engineering,4188,Mechanical Engineering
419061210,Mechanical Engineering,4190,Mechanical Engineering
419261210,Mechanical Engineering,4192,Mechanical Engineering
419361210,Mechanical Engineering,4193,Mechanical Engineering
419661210,Mechanical Engineering,4196,Mechanical Engineering
419761210,Mechanical Engineering,4197,Mechanical Engineering
428561210,Mechanical Engineering,4285,Mechanical Engineering
430261210,Mechanical Engineering,4302,Mechanical Engineering
430461250F,Mechanical Engineering,4304,Mechanical Engineering
461361210,Mechanical Engineering,4613,Mechanical Engineering
464861210,Mechanical Engineering,4648,Mechanical Engineering
464961210,Mechanical Engineering,4649,Mechanical Engineering
500461210,Mechanical Engineering,5004,Mechanical Engineering
510361210,Mechanical Engineering,5103,Mechanical Engineering
510461210,Mechanical Engineering,5104,Mechanical Engineering
510661210,Mechanical Engineering,5106,Mechanical Engineering
510861210,Mechanical Engineering,5108,Mechanical Engineering
510961210,Mechanical Engineering,5109,Mechanical Engineering
512161210,Mechanical Engineering,5121,Mechanical Engineering
512461210,Mechanical Engineering,5124,Mechanical Engineering
513061210,Mechanical Engineering,5130,Mechanical Engineering
513961210,Mechanical Engineering,5139,Mechanical Engineering
515161210,Mechanical Engineering,5151,Mechanical Engineering
515261210,Mechanical Engineering,5152,Mechanical Engineering
516061210,Mechanical Engineering,5160,Mechanical Engineering
516161210,Mechanical Engineering,5161,Mechanical Engineering
516261210,Mechanical Engineering,5162,Mechanical Engineering
516461210,Mechanical Engineering,5164,Mechanical Engineering
516861210,Mechanical Engineering,5168,Mechanical Engineering
516961210,Mechanical Engineering,5169,Mechanical Engineering
517061210,Mechanical Engineering,5170,Mechanical Engineering
517161210,Mechanical Engineering,5171,Mechanical Engineering
517261210,Mechanical Engineering,5172,Mechanical Engineering
517361210,Mechanical Engineering,5173,Mechanical Engineering
517761210,Mechanical Engineering,5177,Mechanical Engineering
517961210,Mechanical Engineering,5179,Mechanical Engineering
518161210,Mechanical Engineering,5181,Mechanical Engineering
518261210,Mechanical Engineering,5182,Mechanical Engineering
518461210,Mechanical Engineering,5184,Mechanical Engineering
530361210,Mechanical Engineering,5303,Mechanical Engineering
532261210,Mechanical Engineering,5322,Mechanical Engineering
533061210,Mechanical Engineering,5330,Mechanical Engineering
533161210,Mechanical Engineering,5331,Mechanical Engineering
536561210,Mechanical Engineering,5365,Mechanical Engineering
537061210,Mechanical Engineering,5370,Mechanical Engineering
538061210,Mechanical Engineering,5380,Mechanical Engineering
538161210,Mechanical Engineering,5381,Mechanical Engineering
538261210,Mechanical Engineering,5382,Mechanical Engineering
539061210,Mechanical Engineering,5390,Mechanical Engineering
539661210,Mechanical Engineering,5396,Mechanical Engineering
539961210,Mechanical Engineering,5399,Mechanical Engineering
540161210,Mechanical Engineering,5401,Mechanical Engineering
540861210,Mechanical Engineering,5408,Mechanical Engineering
540961210,Mechanical Engineering,5409,Mechanical Engineering
541161210,Mechanical Engineering,5411,Mechanical Engineering
541861210,Mechanical Engineering,5418,Mechanical Engineering
544961210,Mechanical Engineering,5449,Mechanical Engineering
549761210,Mechanical Engineering,5497,Mechanical Engineering
600461210,Mechanical Engineering,6004,Mechanical Engineering
600561210,Mechanical Engineering,6005,Mechanical Engineering
600761210,Mechanical Engineering,6007,Mechanical Engineering
602861210,Mechanical Engineering,6028,Mechanical Engineering
612261210,Mechanical Engineering,6122,Mechanical Engineering
613861210,Mechanical Engineering,6138,Mechanical Engineering
613961210,Mechanical Engineering,6139,Mechanical Engineering
614161210,Mechanical Engineering,6141,Mechanical Engineering
614461210,Mechanical Engineering,6144,Mechanical Engineering
614561210,Mechanical Engineering,6145,Mechanical Engineering
614661210,Mechanical Engineering,6146,Mechanical Engineering
614961210,Mechanical Engineering,6149,Mechanical Engineering
615561210,Mechanical Engineering,6155,Mechanical Engineering
615661210,Mechanical Engineering,6156,Mechanical Engineering
617561210,Mechanical Engineering,6175,Mechanical Engineering
617761210,Mechanical Engineering,6177,Mechanical Engineering
617861210,Mechanical Engineering,6178,Mechanical Engineering
617961210,Mechanical Engineering,6179,Mechanical Engineering
618261210,Mechanical Engineering,6182,Mechanical Engineering
618361210,Mechanical Engineering,6183,Mechanical Engineering
618461210,Mechanical Engineering,6184,Mechanical Engineering
618561210,Mechanical Engineering,6185,Mechanical Engineering
618761210,Mechanical Engineering,6187,Mechanical Engineering
620361210,Mechanical Engineering,6203,Mechanical Engineering
620661210,Mechanical Engineering,6206,Mechanical Engineering
620761210,Mechanical Engineering,6207,Mechanical Engineering
621461210,Mechanical Engineering,6214,Mechanical Engineering
621761210,Mechanical Engineering,6217,Mechanical Engineering
621961210,Mechanical Engineering,6219,Mechanical Engineering
622061210,Mechanical Engineering,6220,Mechanical Engineering
622261210,Mechanical Engineering,6222,Mechanical Engineering
622361210,Mechanical Engineering,6223,Mechanical Engineering
625061210,Mechanical Engineering,6250,Mechanical Engineering
626761210,Mechanical Engineering,6267,Mechanical Engineering
626861210,Mechanical Engineering,6268,Mechanical Engineering
626961210,Mechanical Engineering,6269,Mechanical Engineering
627061210,Mechanical Engineering,6270,Mechanical Engineering
627261210,Mechanical Engineering,6272,Mechanical Engineering
627361210,Mechanical Engineering,6273,Mechanical Engineering
627461210,Mechanical Engineering,6274,Mechanical Engineering
627561210,Mechanical Engineering,6275,Mechanical Engineering
627661250F,Mechanical Engineering,6276,Mechanical Engineering
627761210,Mechanical Engineering,6277,Mechanical Engineering
627861210,Mechanical Engineering,6278,Mechanical Engineering
628161210,Mechanical Engineering,6281,Mechanical Engineering
628361210,Mechanical Engineering,6283,Mechanical Engineering
628461210,Mechanical Engineering,6284,Mechanical Engineering
628861210,Mechanical Engineering,6288,Mechanical Engineering
629361210,Mechanical Engineering,6293,Mechanical Engineering
629861210,Mechanical Engineering,6298,Mechanical Engineering
630361210,Mechanical Engineering,6303,Mechanical Engineering
630461210,Mechanical Engineering,6304,Mechanical Engineering
630561210,Mechanical Engineering,6305,Mechanical Engineering
630861210,Mechanical Engineering,6308,Mechanical Engineering
631061210,Mechanical Engineering,6310,Mechanical Engineering
631161210,Mechanical Engineering,6311,Mechanical Engineering
631361210,Mechanical Engineering,6313,Mechanical Engineering
631561210,Mechanical Engineering,6315,Mechanical Engineering
631761210,Mechanical Engineering,6317,Mechanical Engineering
631861210,Mechanical Engineering,6318,Mechanical Engineering
631961210,Mechanical Engineering,6319,Mechanical Engineering
632061210,Mechanical Engineering,6320,Mechanical Engineering
632161210,Mechanical Engineering,6321,Mechanical Engineering
632261210,Mechanical Engineering,6322,Mechanical Engineering
632461210,Mechanical Engineering,6324,Mechanical Engineering
632561210,Mechanical Engineering,6325,Mechanical Engineering
632661210,Mechanical Engineering,6326,Mechanical Engineering
644461210,Mechanical Engineering,6444,Mechanical Engineering
646661210,Mechanical Engineering,6466,Mechanical Engineering
654561210,Mechanical Engineering,6545,Mechanical Engineering
660961210,Mechanical Engineering,6609,Mechanical Engineering
662261210,Mechanical Engineering,6622,Mechanical Engineering
662861210,Mechanical Engineering,6628,Mechanical Engineering
663261210,Mechanical Engineering,6632,Mechanical Engineering
663461210,Mechanical Engineering,6634,Mechanical Engineering
663561210,Mechanical Engineering,6635,Mechanical Engineering
664061210,Mechanical Engineering,6640,Mechanical Engineering
664361210,Mechanical Engineering,6643,Mechanical Engineering
664461210,Mechanical Engineering,6644,Mechanical Engineering
664961210,Mechanical Engineering,6649,Mechanical Engineering
671461210,Mechanical Engineering,6714,Mechanical Engineering
673261210,Mechanical Engineering,6732,Mechanical Engineering
675561210,Mechanical Engineering,6755,Mechanical Engineering
675661210,Mechanical Engineering,6756,Mechanical Engineering
675761210,Mechanical Engineering,6757,Mechanical Engineering
675861210,Mechanical Engineering,6758,Mechanical Engineering
675961210,Mechanical Engineering,6759,Mechanical Engineering
676261210,Mechanical Engineering,6762,Mechanical Engineering
676661210,Mechanical Engineering,6766,Mechanical Engineering
676761210,Mechanical Engineering,6767,Mechanical Engineering
676861210,Mechanical Engineering,6768,Mechanical Engineering
676961210,Mechanical Engineering,6769,Mechanical Engineering
677061210,Mechanical Engineering,6770,Mechanical Engineering
677161210,Mechanical Engineering,6771,Mechanical Engineering
677261210,Mechanical Engineering,6772,Mechanical Engineering
678061210,Mechanical Engineering,6780,Mechanical Engineering
678161210,Mechanical Engineering,6781,Mechanical Engineering
678261210,Mechanical Engineering,6782,Mechanical Engineering
679461210,Mechanical Engineering,6794,Mechanical Engineering
679561210,Mechanical Engineering,6795,Mechanical Engineering
679661210,Mechanical Engineering,6796,Mechanical Engineering
680361210,Mechanical Engineering,6803,Mechanical Engineering
680861210,Mechanical Engineering,6808,Mechanical Engineering
681161210,Mechanical Engineering,6811,Mechanical Engineering
681561210,Mechanical Engineering,6815,Mechanical Engineering
682261210,Mechanical Engineering,6822,Mechanical Engineering
690161210,Mechanical Engineering,6901,Mechanical Engineering
1600661210,Mechanical Engineering,16006,Mechanical Engineering
1612161210,Mechanical Engineering,16121,Mechanical Engineering
318361610,Mechanical Engineering Automobile,3183,Mechanical Engineering
627862510,Mechanical Engineering[Sandwich],6278,Mechanical Engineering
211362410,Mechatronics Engineering,2113,Mechanical Engineering
304262410,Mechatronics Engineering,3042,Mechanical Engineering
318862410,Mechatronics Engineering,3188,Mechanical Engineering
319062410,Mechatronics Engineering,3190,Mechanical Engineering
320662410,Mechatronics Engineering,3206,Mechanical Engineering
347162410,Mechatronics Engineering,3471,Mechanical Engineering
512462410,Mechatronics Engineering,5124,Mechanical Engineering
516062410,Mechatronics Engineering,5160,Mechanical Engineering
620362410,Mechatronics Engineering,6203,Mechanical Engineering
621462410,Mechatronics Engineering,6214,Mechanical Engineering
627562410,Mechatronics Engineering,6275,Mechanical Engineering
631762410,Mechatronics Engineering,6317,Mechanical Engineering
675762410,Mechatronics Engineering,6757,Mechanical Engineering
1600669410,Metallurgy and Material Technology,16006,Chemical Engineering
416370110,Mining Engineering,4163,Chemical Engineering
418870110,Mining Engineering,4188,Chemical Engineering
100551710,Oil and Paints Technology,1005,Chemical Engineering
500351810,Oil Fats and Waxes Technology,5003,Chemical Engineering
1400552910,Oil Technology,14005,Chemical Engineering
303651210,"Oil,Oleochemicals and Surfactants Technology",3036,Chemical Engineering
500352310,Paints Technology,5003,Chemical Engineering
100552410,Paper and Pulp Technology,1005,Paper and Pulp Technology
1400552410,Paper and Pulp Technology,14005,Paper and Pulp Technology
100552710,Petro Chemical Engineering,1005,Chemical Engineering
303352710,Petro Chemical Engineering,3033,Chemical Engineering
303352713K,Petro Chemical Engineering,3033,Chemical Engineering
1400552710,Petro Chemical Engineering,14005,Chemical Engineering
202181610,Pharmaceutical and Fine Chemical Technology,2021,Chemical Engineering
303651310,Pharmaceuticals Chemistry and Technology,3036,Chemical Engineering
211350110,Plastic and Polymer Engineering,2113,Paper and Pulp Technology
1400550110,Plastic and Polymer Engineering,14005,Paper and Pulp Technology
500350810,Plastic Technology,5003,Paper and Pulp Technology
303651910,Polymer Engineering and Technology,3036,Paper and Pulp Technology
627484110,Printing and Packing Technology,6274,Paper and Pulp Technology
202060610,Production Engineering,2020,Mechanical Engineering
301262610,Production Engineering[Sandwich],3012,Mechanical Engineering
412326610,Robotics and Artificial Intelligence,4123,Automation and Robotics
620326610,Robotics and Artificial Intelligence,6203,Automation and Robotics
675726610,Robotics and Artificial Intelligence,6757,Automation and Robotics
1600626610,Robotics and Artificial Intelligence,16006,Automation and Robotics
512121910,Robotics and Automation,5121,Automation and Robotics
600721970U,Robotics and Automation,6007,Automation and Robotics
621421910,Robotics and Automation,6214,Automation and Robotics
627221910,Robotics and Automation,6272,Automation and Robotics
627821910,Robotics and Automation,6278,Automation and Robotics
629821910,Robotics and Automation,6298,Automation and Robotics
250891410,Safety and Fire Engineering,2508,Civil Engineering
516091510,Structural Engineering,5160,Civil Engineering
303672910,Surface Coating Technology,3036,Chemical Engineering
1400572910,Surface Coating Technology,14005,Chemical Engineering
622246510,Technical Textiles,6222,Textile Technology
622289010,Textile Chemistry,6222,Textile Technology
112089310,Textile Engineering / Technology,1120,Textile Technology
202089610,Textile Technology,2020,Textile Technology
301289610,Textile Technology,3012,Textile Technology
622289610,Textile Technology,6222,Textile Technology
211292910,VLSI,2112,Electronics and Communication Engineering
