Branch_Code,Category,2020,2021,2022,2023,2024,Predicted_2024_RF
417229310,GOPENO,53518.0,87253.0,120266.0,141020.0,174696.0,160718.04
417229310,LOPENH,86741.0,,97892.0,120511.0,135432.0,129521.58
417229310,LOPENO,88069.0,,114309.0,141718.0,148734.0,144780.73
417229310,MI,83095.0,99494.0,121391.0,141893.0,178995.0,164097.2
417229310,TFWS,70887.0,,,125129.0,115528.0,116080.24
417237210,GOPENH,85970.0,100312.0,92754.0,102739.0,117146.0,111500.13
417237210,GOPENO,87502.0,99763.0,98472.0,107954.0,125692.0,118833.52
417237210,LOPENH,80772.0,86101.0,82616.0,97369.0,120415.0,111321.29
417237210,LOPENO,78650.0,87699.0,105646.0,103627.0,111532.0,108667.07
417237210,MI,81233.0,70733.0,115210.0,129012.0,151843.0,141948.74
417237210,TFWS,60417.0,,73765.0,78228.0,70191.0,72209.32
417261210,GOPENH,85719.0,90274.0,121569.0,135824.0,170595.0,156864.01
417261210,GOPENO,,,122565.0,141638.0,173299.0,161580.61
417261210,LOPENH,71724.0,88333.0,121287.0,140636.0,159913.0,150958.33
417261210,LOPENO,,,,,175279.0,175279.0
417261210,MI,87126.0,94517.0,122012.0,141946.0,179453.0,164356.66
417261210,TFWS,,,,127741.0,111974.0,116073.42
417419110,GOPENH,65550.0,,,,,65550.0
417419110,GOPENO,87205.0,,,,,87205.0
417419110,GOPENS,,81400.0,103589.0,111096.0,100261.0,102877.66
417419110,LOPENH,51353.0,,,,,51353.0
417419110,LOPENO,84088.0,,,,,84088.0
417419110,LOPENS,,94817.0,105739.0,120058.0,89634.0,97454.63
417419110,MI,,,,,164905.0,164905.0
417419110,TFWS,57096.0,48899.0,100877.0,91349.0,95625.0,93989.12
417424510,GOPENH,20803.0,,,,,20803.0
417424510,GOPENO,25999.0,,,,,25999.0
417424510,GOPENS,,20118.0,21186.0,26081.0,32109.0,30018.23
417424510,LOPENH,19906.0,,,,,19906.0
417424510,LOPENO,25763.0,,,,,25763.0
417424510,LOPENS,,19604.0,19237.0,25334.0,31049.0,28964.86
417424510,MI,83218.0,100716.0,121996.0,136309.0,173979.0,159457.43
417424510,TFWS,19532.0,15140.0,18186.0,21739.0,22122.0,21611.09
417424610,GOPENH,21933.0,,,,,21933.0
417424610,GOPENO,32601.0,,,,,32601.0
417424610,GOPENS,,22527.0,23696.0,28931.0,36368.0,33844.82
417424610,LOPENH,22861.0,,,,,22861.0
417424610,LOPENO,28343.0,,,,,28343.0
417424610,LOPENS,,21857.0,24143.0,27494.0,34393.0,32157.72
417424610,MI,87160.0,50780.0,,137650.0,109432.0,111534.32
417424610,TFWS,19893.0,16210.0,16660.0,22909.0,27171.0,25150.51
417426010,GOPENS,,,31561.0,35258.0,41652.0,39293.19
417426010,LOPENS,,,30865.0,34705.0,39142.0,37441.42
417426010,MI,,,41899.0,87775.0,166996.0,137767.06
417426010,TFWS,,,29090.0,26562.0,32658.0,30711.76
417426210,GOPENS,,,38868.0,42653.0,45708.0,44480.05
417426210,LOPENS,,,41165.0,38291.0,45726.0,43341.8
417426210,MI,,,110421.0,,170619.0,154967.52
417426210,TFWS,,,35282.0,32628.0,35010.0,34332.82
417426510,GOPENS,,,56442.0,62106.0,62974.0,62395.68
417426510,LOPENS,,,52207.0,52293.0,62383.0,58948.1
417426510,TFWS,,,47541.0,49081.0,52033.0,50952.32
417429310,GOPENH,60162.0,,,,,60162.0
417429310,GOPENO,77873.0,,,,,77873.0
417429310,GOPENS,,66727.0,66468.0,70319.0,71869.0,71149.93
417429310,LOPENH,56729.0,,,,,56729.0
417429310,LOPENO,85626.0,,,,,85626.0
417429310,LOPENS,,57009.0,61006.0,67175.0,76608.0,73440.6
417429310,MI,73523.0,,,,,73523.0
417429310,TFWS,63189.0,48165.0,49376.0,55469.0,60278.0,58070.35
417437210,GOPENH,45703.0,,,,,45703.0
417437210,GOPENO,85113.0,,,,,85113.0
417437210,GOPENS,,36866.0,37072.0,42047.0,45807.0,44368.35
417437210,LOPENH,39164.0,,,,,39164.0
417437210,LOPENO,74207.0,,,,,74207.0
417437210,LOPENS,,36367.0,36762.0,36641.0,42741.0,40980.47
417437210,MI,,,93254.0,99073.0,98689.0,98528.61
417437210,TFWS,32542.0,28024.0,28570.0,34081.0,38936.0,36778.39
417461210,GOPENH,74762.0,,,,,74762.0
417461210,GOPENO,83788.0,,,,,83788.0
417461210,GOPENS,,74825.0,79125.0,85317.0,80008.0,81114.17
417461210,LOPENH,85853.0,,,,,85853.0
417461210,LOPENS,,98392.0,118667.0,100486.0,93628.0,96889.49
417461210,MI,53879.0,84138.0,76837.0,,161183.0,137233.73
417461210,TFWS,52474.0,,59560.0,63857.0,69798.0,67774.32
417491210,GOPENS,,24151.0,27212.0,29638.0,36594.0,34406.94
417491210,LOPENS,,21776.0,25605.0,29323.0,36440.0,34115.81
417491210,MI,,96091.0,89611.0,142577.0,112428.0,117463.59
417491210,TFWS,,19028.0,22807.0,20183.0,23947.0,23039.12
417499710,GOPENS,,29962.0,33211.0,34148.0,37335.0,36345.18
417499710,LOPENS,,27229.0,33846.0,33568.0,30625.0,31497.93
417499710,MI,,,79854.0,108407.0,132353.0,122783.71
417499710,TFWS,,20840.0,29836.0,28583.0,27193.0,27683.81
417519110,GOPENH,88347.0,88919.0,116632.0,140238.0,153250.0,146147.12
417519110,GOPENO,88340.0,95356.0,116397.0,128928.0,177308.0,159310.19
417519110,LOPENH,78260.0,,,,153515.0,133948.7
417519110,LOPENO,,,,97349.0,137729.0,127230.2
417524210,EWS,,74586.0,100889.0,129739.0,108949.0,112958.6
417524210,GNT1H,80691.0,90090.0,103129.0,107218.0,133789.0,124126.07
417524210,GNT2H,,,94908.0,95655.0,121993.0,113000.73
417524210,GNT2O,,,112873.0,,,112873.0
417524210,GNT3H,,,,,157547.0,157547.0
417524210,GOBCH,,91663.0,98148.0,110350.0,126142.0,120708.18
417524210,GOBCO,78850.0,81639.0,78786.0,86559.0,108523.0,100412.73
417524210,GOPENH,88497.0,83128.0,88205.0,95868.0,116162.0,108470.83
417524210,GOPENO,57054.0,70690.0,74797.0,66638.0,99242.0,88808.81
417524210,GSCH,81651.0,92934.0,119468.0,110015.0,140915.0,130729.09
417524210,GSCO,78302.0,84497.0,78316.0,73792.0,122202.0,106273.38
417524210,GVJH,83090.0,75693.0,97895.0,,,90716.17
417524210,GVJO,,,94281.0,,114391.0,109162.4
417524210,LNT2H,,,,135541.0,,135541.0
417524210,LNT2O,,,,,115129.0,115129.0
417524210,LOBCH,81559.0,86735.0,81280.0,100567.0,110277.0,105348.87
417524210,LOBCO,50347.0,73288.0,71452.0,88254.0,98737.0,93697.32
417524210,LOPENH,75255.0,76127.0,57025.0,93921.0,105233.0,98448.32
417524210,LOPENO,37276.0,61903.0,33825.0,73059.0,89779.0,81124.7
417524210,LSCH,86173.0,,103536.0,136545.0,118604.0,121496.26
417524210,LSCO,,65869.0,73991.0,114818.0,98264.0,100206.77
417524210,LSTH,39767.0,,,,,39767.0
417524210,LVJH,,,,,179373.0,179373.0
417524210,LVJO,,,,103916.0,,103916.0
417524210,PWDOPENH,,,82756.0,,,82756.0
417524210,TFWS,74911.0,64455.0,70426.0,65505.0,110933.0,95810.95
417537210,EWS,,,119964.0,141735.0,,136074.54
417537210,GOBCH,,,,143039.0,167780.0,161347.34
417537210,GOBCO,,,,,141090.0,141090.0
417537210,GOPENH,87644.0,94401.0,122470.0,142817.0,158687.0,150898.59
417537210,GOPENO,,78830.0,89587.0,141252.0,137705.0,135117.08
417537210,GSCH,,,,139172.0,177532.0,167558.4
417537210,GSCO,,,,,160508.0,160508.0
417537210,GVJH,,,,141330.0,143907.0,143236.98
417537210,LNT1H,,,,,170542.0,170542.0
417537210,LNT2H,,,,,176640.0,176640.0
417537210,LOBCH,,,118670.0,140593.0,161200.0,153097.47
417537210,LOBCO,,,55870.0,129499.0,,110355.46
417537210,LOPENH,85915.0,93433.0,114822.0,121910.0,155491.0,143007.76
417537210,LOPENO,,79552.0,29072.0,112406.0,125980.0,116210.16
417537210,LSCH,,,121702.0,132740.0,168905.0,156057.0
417537210,LVJH,,,,136818.0,,136818.0
417537210,TFWS,,,,,128288.0,128288.0
417561210,GOBCH,,,,,160076.0,160076.0
417561210,GOPENH,76380.0,99683.0,116901.0,134394.0,133573.0,131933.41
417561210,GOPENO,,80315.0,114026.0,125554.0,124839.0,124239.39
417561210,GSCH,,,,,159687.0,159687.0
417561210,GSCO,,,,135718.0,,135718.0
417561210,GVJO,,,,134757.0,,134757.0
417561210,LOPENH,,99335.0,,135926.0,177094.0,161267.33
417561210,LOPENO,,89164.0,,,,89164.0
417561210,TFWS,,,,,172834.0,172834.0
417719110,GOPENH,82980.0,100292.0,121973.0,122930.0,127218.0,125240.33
417719110,GOPENO,82408.0,98078.0,121605.0,122790.0,115819.0,117611.95
417719110,LOPENH,76621.0,99137.0,108673.0,123269.0,126397.0,123829.12
417719110,LOPENO,82448.0,,117061.0,140900.0,136074.0,135804.81
417719110,TFWS,79592.0,,,135054.0,128592.0,128015.98
417724210,GOPENH,42505.0,33945.0,41034.0,45559.0,56302.0,52100.35
417724210,GOPENO,48625.0,42765.0,38757.0,40336.0,47621.0,45082.15
417724210,LOPENH,39928.0,30520.0,36742.0,45433.0,51777.0,48713.41
417724210,LOPENO,52090.0,46324.0,36983.0,42756.0,39719.0,40418.83
417724210,MI,87511.0,92194.0,117736.0,139148.0,179437.0,163300.82
417724210,TFWS,27928.0,24238.0,29597.0,29689.0,48407.0,41927.42
417724610,GOPENH,50214.0,47804.0,48104.0,53050.0,60470.0,57496.06
417724610,GOPENO,64175.0,46265.0,42501.0,47780.0,55168.0,52256.25
417724610,LOPENH,47702.0,36883.0,41436.0,48052.0,58630.0,54346.98
417724610,LOPENO,60999.0,49563.0,36427.0,45178.0,44772.0,44385.17
417724610,MI,,87533.0,122581.0,113784.0,155117.0,143746.22
417724610,TFWS,39924.0,34770.0,37688.0,40924.0,51593.0,47615.94
417737010,GOPENH,82104.0,85483.0,69567.0,82125.0,87119.0,84609.14
417737010,GOPENO,82895.0,96349.0,83655.0,81250.0,95204.0,90929.97
417737010,LOPENH,67714.0,67152.0,59787.0,76394.0,74284.0,73654.07
417737010,LOPENO,73221.0,96314.0,82073.0,97866.0,104615.0,101183.79
417737010,MI,61207.0,,,131305.0,163584.0,149104.24
417737010,TFWS,58681.0,72840.0,48954.0,81190.0,76246.0,75503.44
417761210,GOPENH,77166.0,97939.0,110218.0,117910.0,121432.0,119296.66
417761210,GOPENO,74959.0,98798.0,116899.0,127922.0,131394.0,128859.43
417761210,LOPENH,83163.0,62293.0,120684.0,125816.0,135391.0,130505.8
417761210,LOPENO,,,,105928.0,129466.0,123346.12
417761210,MI,,53042.0,,131398.0,145149.0,136555.86
417761210,TFWS,72115.0,,,116868.0,126299.0,120854.81
417919110,GOPENH,85139.0,,,,,85139.0
417919110,GOPENO,84607.0,,,,,84607.0
417919110,LOPENH,87756.0,,,,,87756.0
417919110,LOPENO,84824.0,,,,,84824.0
417924210,GOPENH,44402.0,,,,,44402.0
417924210,GOPENO,55410.0,,,,,55410.0
417924210,LOPENH,42097.0,,,,,42097.0
417924210,LOPENO,45369.0,,,,,45369.0
417924210,TFWS,33939.0,,,,,33939.0
417929310,GOPENH,81591.0,,,,,81591.0
417929310,GOPENO,58260.0,,,,,58260.0
417929310,LOPENH,88564.0,,,,,88564.0
417937010,GOPENH,72114.0,,,,,72114.0
417937010,LOPENH,81504.0,,,,,81504.0
417999510,GOPENH,63776.0,,,,,63776.0
417999510,GOPENO,73086.0,,,,,73086.0
417999510,LOPENH,74389.0,,,,,74389.0
417999510,LOPENO,47980.0,,,,,47980.0
417999510,TFWS,59801.0,,,,,59801.0
418119110,GOBCO,,,,,172097.0,172097.0
418119110,GOPENH,70175.0,100242.0,103761.0,127524.0,150128.0,140233.59
418119110,GOPENO,,82112.0,75770.0,83298.0,159550.0,136909.96
418119110,GSCH,,,,,165693.0,165693.0
418119110,GSCO,,,,,167238.0,167238.0
418119110,GSTH,,,,,159258.0,159258.0
418119110,LOPENH,,100461.0,98058.0,116691.0,138682.0,131000.3
418119110,LOPENO,,95240.0,49010.0,62904.0,163720.0,133510.78
418119110,TFWS,,,,,174217.0,174217.0
418124510,EWS,,,105488.0,138966.0,164598.0,154209.22
418124510,GNT1H,,89719.0,116783.0,,175518.0,154194.9
418124510,GNT2H,,,,130409.0,138288.0,136239.46
418124510,GNT2O,,,,,133950.0,133950.0
418124510,GNT3H,,,84167.0,128791.0,,117188.76
418124510,GOBCH,,99252.0,114386.0,115222.0,165325.0,150736.61
418124510,GOBCO,,87922.0,79835.0,116687.0,135003.0,127111.72
418124510,GOPENH,63941.0,73099.0,110389.0,134165.0,148283.0,140597.24
418124510,GOPENO,,61576.0,74004.0,102423.0,125986.0,117163.4
418124510,GSCH,,85871.0,122207.0,124230.0,165005.0,153038.64
418124510,GSCO,,97918.0,88010.0,132236.0,166610.0,153545.72
418124510,GVJH,,94047.0,103192.0,121757.0,149431.0,140105.99
418124510,GVJO,,,104475.0,,130998.0,124102.02
418124510,LOBCH,,,108753.0,138478.0,149368.0,144179.15
418124510,LOBCO,,,79251.0,126596.0,132821.0,128337.25
418124510,LOPENH,49899.0,54987.0,103491.0,135201.0,137043.0,132592.74
418124510,LOPENO,,69101.0,46929.0,118069.0,126002.0,118721.63
418124510,LSCH,,99574.0,103501.0,,158197.0,139404.01
418124510,LSCO,,93661.0,122533.0,130964.0,164001.0,153830.1
418124510,LSTO,,,,,156215.0,156215.0
418124510,LVJH,,,,,133509.0,133509.0
418124510,PWDOPENH,,,82625.0,,,82625.0
418124510,TFWS,,,84858.0,92967.0,124328.0,113259.81
418137210,EWS,,,,96409.0,134380.0,124507.54
418137210,GNT3O,,,,,165652.0,165652.0
418137210,GOBCH,,,122526.0,,163778.0,153052.48
418137210,GOBCO,,,,,130665.0,130665.0
418137210,GOPENH,,71272.0,117117.0,143233.0,110197.0,117949.32
418137210,GOPENO,,68299.0,90427.0,130560.0,77125.0,89811.84
418137210,GSCH,,,,,159116.0,159116.0
418137210,GVJH,,,,,179036.0,179036.0
418137210,LOBCH,,,112815.0,107114.0,149417.0,135319.03
418137210,LOPENH,53478.0,86594.0,113952.0,140428.0,85723.0,101392.7
418137210,LOPENO,,95908.0,79967.0,85644.0,134462.0,119907.39
418137210,LSCH,,,,,165968.0,165968.0
418137210,LSCO,,,,,167850.0,167850.0
418137210,TFWS,,,,,144321.0,144321.0
418161210,GNT1H,,,,,174455.0,174455.0
418161210,GOBCH,,,,,173672.0,173672.0
418161210,GOBCO,,,,,169518.0,169518.0
418161210,GOPENH,75490.0,100756.0,109886.0,137585.0,136801.0,134392.05
418161210,GOPENO,,91716.0,83007.0,116573.0,171978.0,153560.93
418161210,GSCH,,,,,171996.0,171996.0
418161210,GSTH,,,,,179156.0,179156.0
418161210,LOPENH,,93414.0,112803.0,133212.0,178235.0,163749.7
418161210,LOPENO,,95277.0,94978.0,,155636.0,135027.23
418161210,TFWS,,,,,173068.0,173068.0
418819110,EWS,,97216.0,94626.0,137391.0,131603.0,130287.97
418819110,GOBCH,,97597.0,,,178884.0,157749.38
418819110,GOPENH,83432.0,87195.0,122324.0,135814.0,151194.0,144048.12
418819110,GOPENO,86254.0,99651.0,,,165389.0,142368.23
418819110,GSCH,,,,,174771.0,174771.0
418819110,LOBCH,,,121588.0,119741.0,170057.0,153041.91
418819110,LOBCO,,,,,174396.0,174396.0
418819110,LOPENH,80887.0,98823.0,115124.0,117844.0,136521.0,129600.0
418819110,LOPENO,49688.0,99142.0,116788.0,135576.0,136602.0,134209.32
418824210,EWS,,90872.0,100452.0,136479.0,148224.0,142296.06
418824210,GNT1H,,98336.0,86315.0,,111171.0,103321.01
418824210,GNT1O,,,,127158.0,,127158.0
418824210,GNT2H,,,,,129524.0,129524.0
418824210,GNT2O,,,,126975.0,,126975.0
418824210,GOBCH,86960.0,82839.0,88151.0,91796.0,128362.0,115495.27
418824210,GOBCO,,87551.0,91279.0,94549.0,124964.0,115914.75
418824210,GOPENH,80746.0,70268.0,83251.0,87978.0,106696.0,99646.79
418824210,GOPENO,82268.0,67605.0,109813.0,114519.0,173209.0,151986.7
418824210,GSCH,,85197.0,103933.0,108428.0,140656.0,130995.23
418824210,GSCO,,91305.0,113792.0,125951.0,138694.0,134147.4
418824210,GSTH,,,,106080.0,173078.0,155658.52
418824210,LNT1H,81971.0,,,,150400.0,132608.46
418824210,LOBCH,86118.0,83321.0,74963.0,109004.0,104887.0,103390.25
418824210,LOBCO,73726.0,83941.0,84237.0,114394.0,,105627.75
418824210,LOPENH,71321.0,58881.0,73130.0,77853.0,74138.0,74691.05
418824210,LOPENO,81353.0,90386.0,107642.0,75692.0,161077.0,134576.48
418824210,LSCH,,99138.0,96577.0,83424.0,85247.0,85639.04
418824210,LSCO,76593.0,97743.0,,,,92244.0
418824210,LSTH,76581.0,,119037.0,116048.0,119172.0,118475.27
418824210,LSTO,,,,119269.0,,119269.0
418824210,LVJO,,,,125656.0,,125656.0
418824210,PWDOPENH,,,,107821.0,,107821.0
418824210,TFWS,85711.0,71385.0,66111.0,87400.0,69962.0,74080.39
418829310,EWS,,,,104505.0,175808.0,157269.22
418829310,GNT1O,,,,,156553.0,156553.0
418829310,GOBCH,37382.0,,119861.0,130057.0,161278.0,151510.19
418829310,GOBCO,,,,,160146.0,160146.0
418829310,GOPENH,84050.0,99341.0,117895.0,111183.0,149991.0,137029.28
418829310,GOPENO,53503.0,,122490.0,142717.0,174896.0,164148.2
418829310,GSCH,,,,141014.0,,141014.0
418829310,GSTH,,,,139223.0,154497.0,150525.76
418829310,LNT1H,,,,142416.0,,142416.0
418829310,LOBCH,,,122620.0,,173763.0,160465.82
418829310,LOBCO,,,,,170659.0,170659.0
418829310,LOPENH,73941.0,99299.0,117125.0,100959.0,154706.0,137530.44
418829310,LOPENO,,,121260.0,124586.0,149730.0,141014.74
418829310,LSCO,,,,,151930.0,151930.0
418829310,TFWS,,,,,92666.0,92666.0
418837210,EWS,,,86257.0,125551.0,170914.0,153525.88
418837210,GNT1H,,,,,139393.0,139393.0
418837210,GOBCH,,,118585.0,142281.0,140075.0,139640.24
418837210,GOBCO,,,119573.0,136605.0,165433.0,154779.88
418837210,GOPENH,,92187.0,96481.0,127380.0,117197.0,117987.14
418837210,GOPENO,,95164.0,104354.0,125442.0,160579.0,148913.11
418837210,GSCH,,,116858.0,131322.0,162404.0,151112.92
418837210,GSCO,,,,132913.0,159225.0,152383.88
418837210,GSTH,,,,,171237.0,171237.0
418837210,LOBCH,,,113169.0,130142.0,139237.0,135296.05
418837210,LOPENH,76529.0,78833.0,99965.0,111928.0,132426.0,123957.37
418837210,LOPENO,,89458.0,102707.0,112983.0,166248.0,150081.83
418837210,LSCH,,,116436.0,123756.0,,121852.8
418837210,TFWS,,,,,177755.0,177755.0
418850310,EWS,85424.0,95756.0,82305.0,123322.0,179242.0,156806.69
418850310,GNT1H,,,,,118566.0,118566.0
418850310,GNT2H,,,,,94413.0,94413.0
418850310,GNT2O,84456.0,,,,,84456.0
418850310,GNT3H,77207.0,,,,123134.0,111192.98
418850310,GOBCH,,,119564.0,,137976.0,133188.88
418850310,GOBCO,86066.0,,,,72735.0,76201.06
418850310,GOPENH,88494.0,98258.0,119321.0,141364.0,113644.0,120663.67
418850310,GOPENO,79390.0,72038.0,122591.0,128042.0,69653.0,88003.61
418850310,GSCH,,,,,108426.0,108426.0
418850310,GSCO,83313.0,,,,78519.0,79765.44
418850310,GSEBCH,,,,,149642.0,149642.0
418850310,GSEBCO,,,,,124317.0,124317.0
418850310,GSTH,,,,,122633.0,122633.0
418850310,GSTO,,,,,130686.0,130686.0
418850310,GVJH,,,,,166549.0,166549.0
418850310,LNT2H,,,,,152796.0,152796.0
418850310,LOBCH,79603.0,70074.0,115869.0,140163.0,88906.0,103231.02
418850310,LOBCO,,,120573.0,,57954.0,74234.94
418850310,LOPENH,70703.0,67520.0,98580.0,100580.0,87566.0,91189.56
418850310,LOPENO,76009.0,68723.0,100456.0,136244.0,57950.0,80714.38
418850310,LSCH,,88288.0,120152.0,101767.0,180117.0,158682.45
418850310,LSCO,,,,,59978.0,59978.0
418850310,LSTH,,,,,162575.0,162575.0
418850310,TFWS,67579.0,66440.0,,68388.0,,67782.63
418861210,GOBCH,,,,,167756.0,167756.0
418861210,GOBCO,,,,,133590.0,133590.0
418861210,GOPENH,75724.0,98291.0,121232.0,139928.0,94839.0,108027.8
418861210,GOPENO,,,,,66668.0,66668.0
418861210,GSTO,,,,,173316.0,173316.0
418861210,LOPENH,,,118250.0,,151004.0,142487.96
418861210,LOPENO,,,,,102857.0,102857.0
418870110,EWS,,,,139603.0,152964.0,149490.14
418870110,GNT1O,,,,,176827.0,176827.0
418870110,GOBCH,,,,,179471.0,179471.0
418870110,GOBCO,,,,,164871.0,164871.0
418870110,GOPENH,87789.0,99346.0,119584.0,142794.0,154083.0,147751.08
418870110,GOPENO,87167.0,67495.0,115522.0,111972.0,149989.0,136422.18
418870110,GSCH,,,,,168325.0,168325.0
418870110,GSCO,,,,,176150.0,176150.0
418870110,LOBCH,,,,,174171.0,174171.0
418870110,LOPENH,65843.0,83396.0,102433.0,125110.0,153496.0,141423.09
418870110,LOPENO,,75683.0,,95566.0,159817.0,136977.51
418870110,LSCH,,,,,178212.0,178212.0
418870110,TFWS,,,,,108795.0,108795.0
419019110,EWS,,,,141560.0,,141560.0
419019110,GOBCH,63789.0,99262.0,,,,90039.02
419019110,GOPENH,85784.0,86760.0,120918.0,142642.0,170459.0,158362.9
419019110,GOPENO,88241.0,93794.0,111937.0,,177655.0,157326.77
419019110,GSCH,42439.0,93858.0,,,,80489.06
419019110,GSTH,,,,,169321.0,169321.0
419019110,LOPENH,88536.0,83644.0,117866.0,113577.0,161807.0,145110.37
419019110,LOPENO,,,,,176754.0,176754.0
419019110,LSCH,,,,,165174.0,165174.0
419024210,DEFOPENS,,,113267.0,,,113267.0
419024210,EWS,,42136.0,121889.0,111442.0,170764.0,154291.91
419024210,GNT1H,,,107990.0,117852.0,,115287.88
419024210,GNT2H,,,97711.0,,,97711.0
419024210,GOBCH,82337.0,100605.0,99841.0,110385.0,139952.0,128965.54
419024210,GOBCO,82867.0,,114211.0,143172.0,140546.0,139280.27
419024210,GOPENH,66712.0,91314.0,89131.0,92562.0,130894.0,117595.99
419024210,GOPENO,68716.0,97639.0,109822.0,132692.0,166121.0,152453.18
419024210,GSCH,79479.0,,97087.0,120891.0,163224.0,149281.15
419024210,GSCO,81900.0,,116748.0,137907.0,179483.0,165944.83
419024210,GSTH,,,,,149076.0,149076.0
419024210,GSTO,,,,,152731.0,152731.0
419024210,LNT2H,78369.0,,,,,78369.0
419024210,LOBCH,80577.0,88832.0,82682.0,116870.0,131157.0,123345.5
419024210,LOBCO,64775.0,91132.0,116272.0,126010.0,159661.0,146840.44
419024210,LOPENH,59792.0,71085.0,79489.0,106705.0,118292.0,111734.9
419024210,LOPENO,64287.0,93000.0,106114.0,113250.0,156102.0,140627.8
419024210,LSCH,70972.0,95810.0,110404.0,117887.0,162549.0,146398.57
419024210,LSCO,77915.0,100038.0,121448.0,116499.0,,116435.51
419024210,LSTH,,98618.0,103913.0,,,102536.3
419024210,LVJH,,,,,173804.0,173804.0
419024210,PWDOPENH,,,,142920.0,,142920.0
419024210,TFWS,87286.0,92517.0,82161.0,106433.0,121491.0,114393.92
419029310,EWS,,,,,111990.0,111990.0
419029310,GNT1H,84742.0,,,,,84742.0
419029310,GOBCH,88196.0,99706.0,121742.0,126619.0,177501.0,159321.47
419029310,GOBCO,88483.0,,,,,88483.0
419029310,GOPENH,79206.0,91143.0,114199.0,134842.0,167219.0,153891.83
419029310,GOPENO,79606.0,97460.0,117263.0,139974.0,170343.0,157577.49
419029310,GSCH,82254.0,97450.0,121572.0,,161583.0,148291.27
419029310,LOPENH,85282.0,96285.0,106565.0,114634.0,174122.0,152964.27
419029310,LOPENO,61580.0,97318.0,,142008.0,173917.0,161535.09
419037010,GOBCH,,,117355.0,,172549.0,158198.56
419037010,GOBCO,,,106229.0,,167190.0,151340.14
419037010,GOPENH,67541.0,88022.0,98212.0,133250.0,166557.0,151875.4
419037010,GOPENO,,,101167.0,137644.0,160742.0,151064.83
419037010,GSCH,,,,,175776.0,175776.0
419037010,LOBCH,,,97275.0,,166481.0,148487.44
419037010,LOPENH,87262.0,58930.0,81269.0,126816.0,94518.0,100953.31
419037010,LOPENO,51840.0,,87217.0,139267.0,138863.0,135336.66
419037010,LSCH,,,,,168000.0,168000.0
419037010,TFWS,,,,117282.0,,117282.0
419061210,EWS,,,,,134630.0,134630.0
419061210,GNT2H,,88124.0,,,,88124.0
419061210,GOBCH,85892.0,95049.0,,,178420.0,149616.01
419061210,GOPENH,80103.0,88092.0,115018.0,137216.0,166749.0,154171.44
419061210,GOPENO,85650.0,93047.0,120102.0,122760.0,171904.0,154414.72
419061210,GSCH,88308.0,,,,168741.0,147828.42
419061210,LOPENH,80586.0,80725.0,106381.0,,176643.0,154471.1
419219110,GNT1H,,90752.0,,,,90752.0
419219110,GOPENH,88084.0,100666.0,122333.0,,179342.0,161292.7
419219110,GOPENO,,76261.0,120922.0,122496.0,129457.0,127328.13
419219110,GSTH,,96936.0,,,,96936.0
419219110,GSTO,,96484.0,,,,96484.0
419219110,GVJH,,97172.0,,,,97172.0
419219110,LOBCH,,,119779.0,,,119779.0
419219110,LOPENH,82571.0,96855.0,116678.0,136217.0,164705.0,152864.11
419219110,LOPENO,88622.0,76735.0,91342.0,,147706.0,130337.95
419219110,LSCH,,,,,165548.0,165548.0
419219110,LSTH,,82261.0,,,,82261.0
419219110,LVJH,,,,,176395.0,176395.0
419224210,EWS,,71828.0,121958.0,134557.0,,127766.84
419224210,GNT1H,,,93425.0,131446.0,140760.0,135692.19
419224210,GNT1O,,,,103403.0,,103403.0
419224210,GNT2H,,,,,163863.0,163863.0
419224210,GNT2O,,,106444.0,,124311.0,119665.58
419224210,GNT3H,,,,134530.0,,134530.0
419224210,GOBCH,85341.0,96058.0,102842.0,113744.0,131676.0,124462.26
419224210,GOBCO,,94553.0,84796.0,88922.0,103513.0,98992.79
419224210,GOPENH,81890.0,85678.0,92520.0,105057.0,120958.0,114286.49
419224210,GOPENO,63565.0,72402.0,74964.0,76887.0,74912.0,75359.19
419224210,GSCH,88309.0,95270.0,102452.0,108878.0,127731.0,120599.0
419224210,GSCO,78848.0,82286.0,96436.0,95197.0,80344.0,85222.53
419224210,GSTH,76537.0,,94039.0,,161998.0,138016.84
419224210,GSTO,69084.0,82979.0,,,,79366.3
419224210,GVJH,,,104028.0,,129699.0,123024.54
419224210,GVJO,,,,100805.0,110899.0,108274.56
419224210,LNT2H,,,,93427.0,,93427.0
419224210,LOBCH,81432.0,88501.0,89688.0,121865.0,124498.0,120683.11
419224210,LOBCO,,92366.0,85586.0,70595.0,94097.0,88330.79
419224210,LOPENH,64411.0,79913.0,81477.0,100505.0,100602.0,98825.22
419224210,LOPENO,61738.0,84810.0,70342.0,63295.0,59508.0,61719.17
419224210,LSCH,87228.0,84394.0,92380.0,138204.0,108745.0,114477.18
419224210,LSCO,,92759.0,95322.0,,100150.0,98380.33
419224210,LSTH,65273.0,,88674.0,,,82589.74
419224210,PWDOPENH,,,,,163521.0,163521.0
419224210,TFWS,81795.0,83753.0,76892.0,91566.0,119005.0,108492.3
419235610,GOBCH,,,,,178066.0,178066.0
419235610,GOBCO,,,122393.0,,,122393.0
419235610,GOPENH,83773.0,100311.0,119502.0,142859.0,177150.0,163005.11
419235610,GOPENO,,89013.0,90441.0,109852.0,154164.0,139954.75
419235610,GSCH,,,119713.0,,,119713.0
